LayerDate,MonthlyMeanRainfall,LayerName,Year,Month,Fyear,Basin,Region,AnnualMeanRainfall,AnnualLtm,monthly_ltm,MonthlyMeanRainfallPercentileRank,AnnualMeanRainfallPercentileRank,AnnualAnomaly,MonthlyAnomaly,AnnualPercentageOfLtm,MonthlyPercentageOfLtm
1995-12-31T00:00:00Z,92,n3_rainfall.nc,1995,Dec,1996,Tully,Wet Tropics,2790,2646,217,27,49,144,-125,105.4,42.4
1996-01-31T00:00:00Z,178,n3_rainfall.nc,1996,Jan,1996,Burdekin,Burdekin,498,629,139,80,32,-131,39,79.2,128.1
1996-01-31T00:00:00Z,349,n3_rainfall.nc,1996,Jan,1996,Haughton,Burdekin,781,920,238,73,42,-139,111,84.9,146.6
1996-01-31T00:00:00Z,397,n3_rainfall.nc,1996,Jan,1996,Black,Dry Tropics,945,1397,313,77,19,-452,84,67.6,126.8
1996-01-31T00:00:00Z,367,n3_rainfall.nc,1996,Jan,1996,Ross,Dry Tropics,833,1051,266,77,39,-218,101,79.3,138
1996-01-31T00:00:00Z,325,n3_rainfall.nc,1996,Jan,1996,Don,Mackay Whitsunday Isaac,787,829,201,83,55,-42,124,94.9,161.7
1996-01-31T00:00:00Z,331,n3_rainfall.nc,1996,Jan,1996,O'Connell,Mackay Whitsunday Isaac,1159,1602,335,53,29,-443,-4,72.3,98.8
1996-01-31T00:00:00Z,282,n3_rainfall.nc,1996,Jan,1996,Pioneer,Mackay Whitsunday Isaac,1129,1479,289,57,36,-350,-7,76.3,97.6
1996-01-31T00:00:00Z,465,n3_rainfall.nc,1996,Jan,1996,Plane,Mackay Whitsunday Isaac,1351,1506,301,83,42,-155,164,89.7,154.5
1996-01-31T00:00:00Z,339,n3_rainfall.nc,1996,Jan,1996,Proserpine,Mackay Whitsunday Isaac,1189,1408,301,67,45,-219,38,84.4,112.6
1996-01-31T00:00:00Z,248,n3_rainfall.nc,1996,Jan,1996,Barron,Wet Tropics,1565,1535,299,40,52,30,-51,102,82.9
1996-01-31T00:00:00Z,368,n3_rainfall.nc,1996,Jan,1996,Daintree,Wet Tropics,2743,2331,424,40,74,412,-56,117.7,86.8
1996-01-31T00:00:00Z,208,n3_rainfall.nc,1996,Jan,1996,Herbert,Wet Tropics,1115,1264,251,47,39,-149,-43,88.2,82.9
1996-01-31T00:00:00Z,358,n3_rainfall.nc,1996,Jan,1996,Johnstone,Wet Tropics,3344,3040,478,30,71,304,-120,110,74.9
1996-01-31T00:00:00Z,293,n3_rainfall.nc,1996,Jan,1996,Mossman,Wet Tropics,2270,2075,392,40,65,195,-99,109.4,74.7
1996-01-31T00:00:00Z,444,n3_rainfall.nc,1996,Jan,1996,Mulgrave,Wet Tropics,2740,2699,455,47,52,41,-11,101.5,97.6
1996-01-31T00:00:00Z,277,n3_rainfall.nc,1996,Jan,1996,Murray,Wet Tropics,1890,2268,400,33,32,-378,-123,83.3,69.2
1996-01-31T00:00:00Z,569,n3_rainfall.nc,1996,Jan,1996,Russell,Wet Tropics,4084,3783,573,50,55,301,-4,108,99.3
1996-01-31T00:00:00Z,292,n3_rainfall.nc,1996,Jan,1996,Tully,Wet Tropics,2790,2646,420,27,49,144,-128,105.4,69.5
1996-02-29T00:00:00Z,19,n3_rainfall.nc,1996,Feb,1996,Burdekin,Burdekin,498,629,143,0,32,-131,-124,79.2,13.3
1996-02-29T00:00:00Z,38,n3_rainfall.nc,1996,Feb,1996,Haughton,Burdekin,781,920,252,7,42,-139,-214,84.9,15.1
1996-02-29T00:00:00Z,57,n3_rainfall.nc,1996,Feb,1996,Black,Dry Tropics,945,1397,407,10,19,-452,-350,67.6,14
1996-02-29T00:00:00Z,35,n3_rainfall.nc,1996,Feb,1996,Ross,Dry Tropics,833,1051,301,7,39,-218,-266,79.3,11.6
1996-02-29T00:00:00Z,26,n3_rainfall.nc,1996,Feb,1996,Don,Mackay Whitsunday Isaac,787,829,220,7,55,-42,-194,94.9,11.8
1996-02-29T00:00:00Z,106,n3_rainfall.nc,1996,Feb,1996,O'Connell,Mackay Whitsunday Isaac,1159,1602,380,7,29,-443,-274,72.3,27.9
1996-02-29T00:00:00Z,93,n3_rainfall.nc,1996,Feb,1996,Pioneer,Mackay Whitsunday Isaac,1129,1479,334,7,36,-350,-241,76.3,27.8
1996-02-29T00:00:00Z,99,n3_rainfall.nc,1996,Feb,1996,Plane,Mackay Whitsunday Isaac,1351,1506,335,10,42,-155,-236,89.7,29.6
1996-02-29T00:00:00Z,130,n3_rainfall.nc,1996,Feb,1996,Proserpine,Mackay Whitsunday Isaac,1189,1408,340,20,45,-219,-210,84.4,38.2
1996-02-29T00:00:00Z,182,n3_rainfall.nc,1996,Feb,1996,Barron,Wet Tropics,1565,1535,346,20,52,30,-164,102,52.6
1996-02-29T00:00:00Z,350,n3_rainfall.nc,1996,Feb,1996,Daintree,Wet Tropics,2743,2331,463,37,74,412,-113,117.7,75.6
1996-02-29T00:00:00Z,99,n3_rainfall.nc,1996,Feb,1996,Herbert,Wet Tropics,1115,1264,302,10,39,-149,-203,88.2,32.8
1996-02-29T00:00:00Z,442,n3_rainfall.nc,1996,Feb,1996,Johnstone,Wet Tropics,3344,3040,562,40,71,304,-120,110,78.6
1996-02-29T00:00:00Z,265,n3_rainfall.nc,1996,Feb,1996,Mossman,Wet Tropics,2270,2075,449,17,65,195,-184,109.4,59
1996-02-29T00:00:00Z,407,n3_rainfall.nc,1996,Feb,1996,Mulgrave,Wet Tropics,2740,2699,543,43,52,41,-136,101.5,75
1996-02-29T00:00:00Z,187,n3_rainfall.nc,1996,Feb,1996,Murray,Wet Tropics,1890,2268,509,10,32,-378,-322,83.3,36.7
1996-02-29T00:00:00Z,610,n3_rainfall.nc,1996,Feb,1996,Russell,Wet Tropics,4084,3783,673,53,55,301,-63,108,90.6
1996-02-29T00:00:00Z,306,n3_rainfall.nc,1996,Feb,1996,Tully,Wet Tropics,2790,2646,513,23,49,144,-207,105.4,59.6
1996-03-31T00:00:00Z,22,n3_rainfall.nc,1996,Mar,1996,Burdekin,Burdekin,498,629,71,23,32,-131,-49,79.2,31
1996-03-31T00:00:00Z,16,n3_rainfall.nc,1996,Mar,1996,Haughton,Burdekin,781,920,108,10,42,-139,-92,84.9,14.8
1996-03-31T00:00:00Z,89,n3_rainfall.nc,1996,Mar,1996,Black,Dry Tropics,945,1397,218,37,19,-452,-129,67.6,40.8
1996-03-31T00:00:00Z,23,n3_rainfall.nc,1996,Mar,1996,Ross,Dry Tropics,833,1051,137,17,39,-218,-114,79.3,16.8
1996-03-31T00:00:00Z,14,n3_rainfall.nc,1996,Mar,1996,Don,Mackay Whitsunday Isaac,787,829,104,13,55,-42,-90,94.9,13.5
1996-03-31T00:00:00Z,77,n3_rainfall.nc,1996,Mar,1996,O'Connell,Mackay Whitsunday Isaac,1159,1602,240,27,29,-443,-163,72.3,32.1
1996-03-31T00:00:00Z,91,n3_rainfall.nc,1996,Mar,1996,Pioneer,Mackay Whitsunday Isaac,1129,1479,219,40,36,-350,-128,76.3,41.6
1996-03-31T00:00:00Z,83,n3_rainfall.nc,1996,Mar,1996,Plane,Mackay Whitsunday Isaac,1351,1506,241,30,42,-155,-158,89.7,34.4
1996-03-31T00:00:00Z,92,n3_rainfall.nc,1996,Mar,1996,Proserpine,Mackay Whitsunday Isaac,1189,1408,226,33,45,-219,-134,84.4,40.7
1996-03-31T00:00:00Z,410,n3_rainfall.nc,1996,Mar,1996,Barron,Wet Tropics,1565,1535,288,73,52,30,122,102,142.4
1996-03-31T00:00:00Z,1068,n3_rainfall.nc,1996,Mar,1996,Daintree,Wet Tropics,2743,2331,477,97,74,412,591,117.7,223.9
1996-03-31T00:00:00Z,285,n3_rainfall.nc,1996,Mar,1996,Herbert,Wet Tropics,1115,1264,208,73,39,-149,77,88.2,137
1996-03-31T00:00:00Z,834,n3_rainfall.nc,1996,Mar,1996,Johnstone,Wet Tropics,3344,3040,543,80,71,304,291,110,153.6
1996-03-31T00:00:00Z,929,n3_rainfall.nc,1996,Mar,1996,Mossman,Wet Tropics,2270,2075,409,93,65,195,520,109.4,227.1
1996-03-31T00:00:00Z,659,n3_rainfall.nc,1996,Mar,1996,Mulgrave,Wet Tropics,2740,2699,498,77,52,41,161,101.5,132.3
1996-03-31T00:00:00Z,564,n3_rainfall.nc,1996,Mar,1996,Murray,Wet Tropics,1890,2268,399,73,32,-378,165,83.3,141.4
1996-03-31T00:00:00Z,1002,n3_rainfall.nc,1996,Mar,1996,Russell,Wet Tropics,4084,3783,673,80,55,301,329,108,148.9
1996-03-31T00:00:00Z,749,n3_rainfall.nc,1996,Mar,1996,Tully,Wet Tropics,2790,2646,468,80,49,144,281,105.4,160
1996-04-30T00:00:00Z,31,n3_rainfall.nc,1996,Apr,1996,Burdekin,Burdekin,498,629,29,60,32,-131,2,79.2,106.9
1996-04-30T00:00:00Z,60,n3_rainfall.nc,1996,Apr,1996,Haughton,Burdekin,781,920,45,77,42,-139,15,84.9,133.3
1996-04-30T00:00:00Z,45,n3_rainfall.nc,1996,Apr,1996,Black,Dry Tropics,945,1397,76,53,19,-452,-31,67.6,59.2
1996-04-30T00:00:00Z,51,n3_rainfall.nc,1996,Apr,1996,Ross,Dry Tropics,833,1051,53,70,39,-218,-2,79.3,96.2
1996-04-30T00:00:00Z,42,n3_rainfall.nc,1996,Apr,1996,Don,Mackay Whitsunday Isaac,787,829,40,77,55,-42,2,94.9,105
1996-04-30T00:00:00Z,135,n3_rainfall.nc,1996,Apr,1996,O'Connell,Mackay Whitsunday Isaac,1159,1602,106,70,29,-443,29,72.3,127.4
1996-04-30T00:00:00Z,134,n3_rainfall.nc,1996,Apr,1996,Pioneer,Mackay Whitsunday Isaac,1129,1479,96,70,36,-350,38,76.3,139.6
1996-04-30T00:00:00Z,153,n3_rainfall.nc,1996,Apr,1996,Plane,Mackay Whitsunday Isaac,1351,1506,95,83,42,-155,58,89.7,161.1
1996-04-30T00:00:00Z,104,n3_rainfall.nc,1996,Apr,1996,Proserpine,Mackay Whitsunday Isaac,1189,1408,104,60,45,-219,0,84.4,100
1996-04-30T00:00:00Z,172,n3_rainfall.nc,1996,Apr,1996,Barron,Wet Tropics,1565,1535,124,87,52,30,48,102,138.7
1996-04-30T00:00:00Z,250,n3_rainfall.nc,1996,Apr,1996,Daintree,Wet Tropics,2743,2331,239,77,74,412,11,117.7,104.6
1996-04-30T00:00:00Z,98,n3_rainfall.nc,1996,Apr,1996,Herbert,Wet Tropics,1115,1264,94,70,39,-149,4,88.2,104.3
1996-04-30T00:00:00Z,291,n3_rainfall.nc,1996,Apr,1996,Johnstone,Wet Tropics,3344,3040,342,37,71,304,-51,110,85.1
1996-04-30T00:00:00Z,187,n3_rainfall.nc,1996,Apr,1996,Mossman,Wet Tropics,2270,2075,177,73,65,195,10,109.4,105.6
1996-04-30T00:00:00Z,279,n3_rainfall.nc,1996,Apr,1996,Mulgrave,Wet Tropics,2740,2699,288,57,52,41,-9,101.5,96.9
1996-04-30T00:00:00Z,148,n3_rainfall.nc,1996,Apr,1996,Murray,Wet Tropics,1890,2268,216,30,32,-378,-68,83.3,68.5
1996-04-30T00:00:00Z,337,n3_rainfall.nc,1996,Apr,1996,Russell,Wet Tropics,4084,3783,439,33,55,301,-102,108,76.8
1996-04-30T00:00:00Z,230,n3_rainfall.nc,1996,Apr,1996,Tully,Wet Tropics,2790,2646,301,27,49,144,-71,105.4,76.4
1996-05-31T00:00:00Z,13,n3_rainfall.nc,1996,May,1996,Burdekin,Burdekin,498,629,22,47,32,-131,-9,79.2,59.1
1996-05-31T00:00:00Z,9,n3_rainfall.nc,1996,May,1996,Haughton,Burdekin,781,920,31,27,42,-139,-22,84.9,29
1996-05-31T00:00:00Z,20,n3_rainfall.nc,1996,May,1996,Black,Dry Tropics,945,1397,38,33,19,-452,-18,67.6,52.6
1996-05-31T00:00:00Z,11,n3_rainfall.nc,1996,May,1996,Ross,Dry Tropics,833,1051,30,30,39,-218,-19,79.3,36.7
1996-05-31T00:00:00Z,41,n3_rainfall.nc,1996,May,1996,Don,Mackay Whitsunday Isaac,787,829,29,77,55,-42,12,94.9,141.4
1996-05-31T00:00:00Z,103,n3_rainfall.nc,1996,May,1996,O'Connell,Mackay Whitsunday Isaac,1159,1602,63,83,29,-443,40,72.3,163.5
1996-05-31T00:00:00Z,93,n3_rainfall.nc,1996,May,1996,Pioneer,Mackay Whitsunday Isaac,1129,1479,61,77,36,-350,32,76.3,152.5
1996-05-31T00:00:00Z,150,n3_rainfall.nc,1996,May,1996,Plane,Mackay Whitsunday Isaac,1351,1506,58,100,42,-155,92,89.7,258.6
1996-05-31T00:00:00Z,104,n3_rainfall.nc,1996,May,1996,Proserpine,Mackay Whitsunday Isaac,1189,1408,65,83,45,-219,39,84.4,160
1996-05-31T00:00:00Z,108,n3_rainfall.nc,1996,May,1996,Barron,Wet Tropics,1565,1535,66,90,52,30,42,102,163.6
1996-05-31T00:00:00Z,169,n3_rainfall.nc,1996,May,1996,Daintree,Wet Tropics,2743,2331,111,90,74,412,58,117.7,152.3
1996-05-31T00:00:00Z,58,n3_rainfall.nc,1996,May,1996,Herbert,Wet Tropics,1115,1264,56,53,39,-149,2,88.2,103.6
1996-05-31T00:00:00Z,365,n3_rainfall.nc,1996,May,1996,Johnstone,Wet Tropics,3344,3040,232,93,71,304,133,110,157.3
1996-05-31T00:00:00Z,170,n3_rainfall.nc,1996,May,1996,Mossman,Wet Tropics,2270,2075,93,90,65,195,77,109.4,182.8
1996-05-31T00:00:00Z,190,n3_rainfall.nc,1996,May,1996,Mulgrave,Wet Tropics,2740,2699,159,73,52,41,31,101.5,119.5
1996-05-31T00:00:00Z,126,n3_rainfall.nc,1996,May,1996,Murray,Wet Tropics,1890,2268,124,57,32,-378,2,83.3,101.6
1996-05-31T00:00:00Z,335,n3_rainfall.nc,1996,May,1996,Russell,Wet Tropics,4084,3783,294,67,55,301,41,108,113.9
1996-05-31T00:00:00Z,288,n3_rainfall.nc,1996,May,1996,Tully,Wet Tropics,2790,2646,192,90,49,144,96,105.4,150
1996-06-30T00:00:00Z,23,n3_rainfall.nc,1996,Jun,1996,Burdekin,Burdekin,498,629,23,63,32,-131,0,79.2,100
1996-06-30T00:00:00Z,18,n3_rainfall.nc,1996,Jun,1996,Haughton,Burdekin,781,920,26,50,42,-139,-8,84.9,69.2
1996-06-30T00:00:00Z,23,n3_rainfall.nc,1996,Jun,1996,Black,Dry Tropics,945,1397,25,60,19,-452,-2,67.6,92
1996-06-30T00:00:00Z,17,n3_rainfall.nc,1996,Jun,1996,Ross,Dry Tropics,833,1051,22,53,39,-218,-5,79.3,77.3
1996-06-30T00:00:00Z,18,n3_rainfall.nc,1996,Jun,1996,Don,Mackay Whitsunday Isaac,787,829,23,60,55,-42,-5,94.9,78.3
1996-06-30T00:00:00Z,48,n3_rainfall.nc,1996,Jun,1996,O'Connell,Mackay Whitsunday Isaac,1159,1602,51,60,29,-443,-3,72.3,94.1
1996-06-30T00:00:00Z,54,n3_rainfall.nc,1996,Jun,1996,Pioneer,Mackay Whitsunday Isaac,1129,1479,59,63,36,-350,-5,76.3,91.5
1996-06-30T00:00:00Z,51,n3_rainfall.nc,1996,Jun,1996,Plane,Mackay Whitsunday Isaac,1351,1506,50,70,42,-155,1,89.7,102
1996-06-30T00:00:00Z,49,n3_rainfall.nc,1996,Jun,1996,Proserpine,Mackay Whitsunday Isaac,1189,1408,43,77,45,-219,6,84.4,114
1996-06-30T00:00:00Z,65,n3_rainfall.nc,1996,Jun,1996,Barron,Wet Tropics,1565,1535,45,83,52,30,20,102,144.4
1996-06-30T00:00:00Z,59,n3_rainfall.nc,1996,Jun,1996,Daintree,Wet Tropics,2743,2331,66,60,74,412,-7,117.7,89.4
1996-06-30T00:00:00Z,47,n3_rainfall.nc,1996,Jun,1996,Herbert,Wet Tropics,1115,1264,37,70,39,-149,10,88.2,127
1996-06-30T00:00:00Z,235,n3_rainfall.nc,1996,Jun,1996,Johnstone,Wet Tropics,3344,3040,132,97,71,304,103,110,178
1996-06-30T00:00:00Z,58,n3_rainfall.nc,1996,Jun,1996,Mossman,Wet Tropics,2270,2075,55,70,65,195,3,109.4,105.5
1996-06-30T00:00:00Z,145,n3_rainfall.nc,1996,Jun,1996,Mulgrave,Wet Tropics,2740,2699,97,90,52,41,48,101.5,149.5
1996-06-30T00:00:00Z,110,n3_rainfall.nc,1996,Jun,1996,Murray,Wet Tropics,1890,2268,72,83,32,-378,38,83.3,152.8
1996-06-30T00:00:00Z,238,n3_rainfall.nc,1996,Jun,1996,Russell,Wet Tropics,4084,3783,168,87,55,301,70,108,141.7
1996-06-30T00:00:00Z,190,n3_rainfall.nc,1996,Jun,1996,Tully,Wet Tropics,2790,2646,109,97,49,144,81,105.4,174.3
1996-07-31T00:00:00Z,7,n3_rainfall.nc,1996,Jul,1997,Burdekin,Burdekin,671,629,19,57,58,42,-12,106.7,36.8
1996-07-31T00:00:00Z,4,n3_rainfall.nc,1996,Jul,1997,Haughton,Burdekin,996,920,20,37,55,76,-16,108.3,20
1996-07-31T00:00:00Z,7,n3_rainfall.nc,1996,Jul,1997,Black,Dry Tropics,1516,1397,23,33,61,119,-16,108.5,30.4
1996-07-31T00:00:00Z,3,n3_rainfall.nc,1996,Jul,1997,Ross,Dry Tropics,1094,1051,19,30,55,43,-16,104.1,15.8
1996-07-31T00:00:00Z,14,n3_rainfall.nc,1996,Jul,1997,Don,Mackay Whitsunday Isaac,1068,829,12,73,74,239,2,128.8,116.7
1996-07-31T00:00:00Z,34,n3_rainfall.nc,1996,Jul,1997,O'Connell,Mackay Whitsunday Isaac,1740,1602,32,73,55,138,2,108.6,106.2
1996-07-31T00:00:00Z,25,n3_rainfall.nc,1996,Jul,1997,Pioneer,Mackay Whitsunday Isaac,1660,1479,35,60,61,181,-10,112.2,71.4
1996-07-31T00:00:00Z,31,n3_rainfall.nc,1996,Jul,1997,Plane,Mackay Whitsunday Isaac,1345,1506,32,77,39,-161,-1,89.3,96.9
1996-07-31T00:00:00Z,39,n3_rainfall.nc,1996,Jul,1997,Proserpine,Mackay Whitsunday Isaac,1503,1408,29,70,61,95,10,106.7,134.5
1996-07-31T00:00:00Z,54,n3_rainfall.nc,1996,Jul,1997,Barron,Wet Tropics,1490,1535,40,70,49,-45,14,97.1,135
1996-07-31T00:00:00Z,105,n3_rainfall.nc,1996,Jul,1997,Daintree,Wet Tropics,2277,2331,54,93,49,-54,51,97.7,194.4
1996-07-31T00:00:00Z,26,n3_rainfall.nc,1996,Jul,1997,Herbert,Wet Tropics,1361,1264,31,47,58,97,-5,107.7,83.9
1996-07-31T00:00:00Z,104,n3_rainfall.nc,1996,Jul,1997,Johnstone,Wet Tropics,2927,3040,111,50,39,-113,-7,96.3,93.7
1996-07-31T00:00:00Z,99,n3_rainfall.nc,1996,Jul,1997,Mossman,Wet Tropics,2061,2075,42,97,45,-14,57,99.3,235.7
1996-07-31T00:00:00Z,79,n3_rainfall.nc,1996,Jul,1997,Mulgrave,Wet Tropics,2506,2699,85,50,39,-193,-6,92.8,92.9
1996-07-31T00:00:00Z,54,n3_rainfall.nc,1996,Jul,1997,Murray,Wet Tropics,2310,2268,65,47,52,42,-11,101.9,83.1
1996-07-31T00:00:00Z,110,n3_rainfall.nc,1996,Jul,1997,Russell,Wet Tropics,3501,3783,137,37,36,-282,-27,92.5,80.3
1996-07-31T00:00:00Z,91,n3_rainfall.nc,1996,Jul,1997,Tully,Wet Tropics,2848,2646,95,53,58,202,-4,107.6,95.8
1996-08-31T00:00:00Z,9,n3_rainfall.nc,1996,Aug,1997,Burdekin,Burdekin,671,629,14,60,58,42,-5,106.7,64.3
1996-08-31T00:00:00Z,4,n3_rainfall.nc,1996,Aug,1997,Haughton,Burdekin,996,920,20,50,55,76,-16,108.3,20
1996-08-31T00:00:00Z,5,n3_rainfall.nc,1996,Aug,1997,Black,Dry Tropics,1516,1397,22,40,61,119,-17,108.5,22.7
1996-08-31T00:00:00Z,2,n3_rainfall.nc,1996,Aug,1997,Ross,Dry Tropics,1094,1051,20,33,55,43,-18,104.1,10
1996-08-31T00:00:00Z,9,n3_rainfall.nc,1996,Aug,1997,Don,Mackay Whitsunday Isaac,1068,829,17,67,74,239,-8,128.8,52.9
1996-08-31T00:00:00Z,15,n3_rainfall.nc,1996,Aug,1997,O'Connell,Mackay Whitsunday Isaac,1740,1602,29,57,55,138,-14,108.6,51.7
1996-08-31T00:00:00Z,17,n3_rainfall.nc,1996,Aug,1997,Pioneer,Mackay Whitsunday Isaac,1660,1479,36,50,61,181,-19,112.2,47.2
1996-08-31T00:00:00Z,15,n3_rainfall.nc,1996,Aug,1997,Plane,Mackay Whitsunday Isaac,1345,1506,31,57,39,-161,-16,89.3,48.4
1996-08-31T00:00:00Z,9,n3_rainfall.nc,1996,Aug,1997,Proserpine,Mackay Whitsunday Isaac,1503,1408,23,50,61,95,-14,106.7,39.1
1996-08-31T00:00:00Z,5,n3_rainfall.nc,1996,Aug,1997,Barron,Wet Tropics,1490,1535,25,13,49,-45,-20,97.1,20
1996-08-31T00:00:00Z,20,n3_rainfall.nc,1996,Aug,1997,Daintree,Wet Tropics,2277,2331,42,37,49,-54,-22,97.7,47.6
1996-08-31T00:00:00Z,10,n3_rainfall.nc,1996,Aug,1997,Herbert,Wet Tropics,1361,1264,22,43,58,97,-12,107.7,45.5
1996-08-31T00:00:00Z,44,n3_rainfall.nc,1996,Aug,1997,Johnstone,Wet Tropics,2927,3040,78,43,39,-113,-34,96.3,56.4
1996-08-31T00:00:00Z,13,n3_rainfall.nc,1996,Aug,1997,Mossman,Wet Tropics,2061,2075,33,23,45,-14,-20,99.3,39.4
1996-08-31T00:00:00Z,15,n3_rainfall.nc,1996,Aug,1997,Mulgrave,Wet Tropics,2506,2699,57,20,39,-193,-42,92.8,26.3
1996-08-31T00:00:00Z,30,n3_rainfall.nc,1996,Aug,1997,Murray,Wet Tropics,2310,2268,45,50,52,42,-15,101.9,66.7
1996-08-31T00:00:00Z,50,n3_rainfall.nc,1996,Aug,1997,Russell,Wet Tropics,3501,3783,99,40,36,-282,-49,92.5,50.5
1996-08-31T00:00:00Z,42,n3_rainfall.nc,1996,Aug,1997,Tully,Wet Tropics,2848,2646,68,47,58,202,-26,107.6,61.8
1996-09-30T00:00:00Z,12,n3_rainfall.nc,1996,Sep,1997,Burdekin,Burdekin,671,629,12,67,58,42,0,106.7,100
1996-09-30T00:00:00Z,17,n3_rainfall.nc,1996,Sep,1997,Haughton,Burdekin,996,920,13,73,55,76,4,108.3,130.8
1996-09-30T00:00:00Z,5,n3_rainfall.nc,1996,Sep,1997,Black,Dry Tropics,1516,1397,19,43,61,119,-14,108.5,26.3
1996-09-30T00:00:00Z,7,n3_rainfall.nc,1996,Sep,1997,Ross,Dry Tropics,1094,1051,11,63,55,43,-4,104.1,63.6
1996-09-30T00:00:00Z,36,n3_rainfall.nc,1996,Sep,1997,Don,Mackay Whitsunday Isaac,1068,829,13,87,74,239,23,128.8,276.9
1996-09-30T00:00:00Z,22,n3_rainfall.nc,1996,Sep,1997,O'Connell,Mackay Whitsunday Isaac,1740,1602,26,63,55,138,-4,108.6,84.6
1996-09-30T00:00:00Z,25,n3_rainfall.nc,1996,Sep,1997,Pioneer,Mackay Whitsunday Isaac,1660,1479,26,67,61,181,-1,112.2,96.2
1996-09-30T00:00:00Z,23,n3_rainfall.nc,1996,Sep,1997,Plane,Mackay Whitsunday Isaac,1345,1506,29,60,39,-161,-6,89.3,79.3
1996-09-30T00:00:00Z,35,n3_rainfall.nc,1996,Sep,1997,Proserpine,Mackay Whitsunday Isaac,1503,1408,23,80,61,95,12,106.7,152.2
1996-09-30T00:00:00Z,7,n3_rainfall.nc,1996,Sep,1997,Barron,Wet Tropics,1490,1535,26,30,49,-45,-19,97.1,26.9
1996-09-30T00:00:00Z,13,n3_rainfall.nc,1996,Sep,1997,Daintree,Wet Tropics,2277,2331,36,30,49,-54,-23,97.7,36.1
1996-09-30T00:00:00Z,4,n3_rainfall.nc,1996,Sep,1997,Herbert,Wet Tropics,1361,1264,23,20,58,97,-19,107.7,17.4
1996-09-30T00:00:00Z,6,n3_rainfall.nc,1996,Sep,1997,Johnstone,Wet Tropics,2927,3040,68,3,39,-113,-62,96.3,8.8
1996-09-30T00:00:00Z,16,n3_rainfall.nc,1996,Sep,1997,Mossman,Wet Tropics,2061,2075,33,40,45,-14,-17,99.3,48.5
1996-09-30T00:00:00Z,10,n3_rainfall.nc,1996,Sep,1997,Mulgrave,Wet Tropics,2506,2699,56,20,39,-193,-46,92.8,17.9
1996-09-30T00:00:00Z,9,n3_rainfall.nc,1996,Sep,1997,Murray,Wet Tropics,2310,2268,53,20,52,42,-44,101.9,17
1996-09-30T00:00:00Z,14,n3_rainfall.nc,1996,Sep,1997,Russell,Wet Tropics,3501,3783,89,10,36,-282,-75,92.5,15.7
1996-09-30T00:00:00Z,5,n3_rainfall.nc,1996,Sep,1997,Tully,Wet Tropics,2848,2646,57,3,58,202,-52,107.6,8.8
1996-10-31T00:00:00Z,43,n3_rainfall.nc,1996,Oct,1997,Burdekin,Burdekin,671,629,24,77,58,42,19,106.7,179.2
1996-10-31T00:00:00Z,25,n3_rainfall.nc,1996,Oct,1997,Haughton,Burdekin,996,920,25,73,55,76,0,108.3,100
1996-10-31T00:00:00Z,80,n3_rainfall.nc,1996,Oct,1997,Black,Dry Tropics,1516,1397,34,93,61,119,46,108.5,235.3
1996-10-31T00:00:00Z,54,n3_rainfall.nc,1996,Oct,1997,Ross,Dry Tropics,1094,1051,26,83,55,43,28,104.1,207.7
1996-10-31T00:00:00Z,35,n3_rainfall.nc,1996,Oct,1997,Don,Mackay Whitsunday Isaac,1068,829,21,87,74,239,14,128.8,166.7
1996-10-31T00:00:00Z,65,n3_rainfall.nc,1996,Oct,1997,O'Connell,Mackay Whitsunday Isaac,1740,1602,40,77,55,138,25,108.6,162.5
1996-10-31T00:00:00Z,63,n3_rainfall.nc,1996,Oct,1997,Pioneer,Mackay Whitsunday Isaac,1660,1479,42,80,61,181,21,112.2,150
1996-10-31T00:00:00Z,59,n3_rainfall.nc,1996,Oct,1997,Plane,Mackay Whitsunday Isaac,1345,1506,40,77,39,-161,19,89.3,147.5
1996-10-31T00:00:00Z,75,n3_rainfall.nc,1996,Oct,1997,Proserpine,Mackay Whitsunday Isaac,1503,1408,31,90,61,95,44,106.7,241.9
1996-10-31T00:00:00Z,141,n3_rainfall.nc,1996,Oct,1997,Barron,Wet Tropics,1490,1535,45,93,49,-45,96,97.1,313.3
1996-10-31T00:00:00Z,231,n3_rainfall.nc,1996,Oct,1997,Daintree,Wet Tropics,2277,2331,69,93,49,-54,162,97.7,334.8
1996-10-31T00:00:00Z,103,n3_rainfall.nc,1996,Oct,1997,Herbert,Wet Tropics,1361,1264,38,93,58,97,65,107.7,271.1
1996-10-31T00:00:00Z,225,n3_rainfall.nc,1996,Oct,1997,Johnstone,Wet Tropics,2927,3040,102,90,39,-113,123,96.3,220.6
1996-10-31T00:00:00Z,276,n3_rainfall.nc,1996,Oct,1997,Mossman,Wet Tropics,2061,2075,70,100,45,-14,206,99.3,394.3
1996-10-31T00:00:00Z,254,n3_rainfall.nc,1996,Oct,1997,Mulgrave,Wet Tropics,2506,2699,100,90,39,-193,154,92.8,254
1996-10-31T00:00:00Z,175,n3_rainfall.nc,1996,Oct,1997,Murray,Wet Tropics,2310,2268,69,90,52,42,106,101.9,253.6
1996-10-31T00:00:00Z,320,n3_rainfall.nc,1996,Oct,1997,Russell,Wet Tropics,3501,3783,142,93,36,-282,178,92.5,225.4
