LayerDate,MonthlyMeanTemperature,LayerName,Year,Month,Fyear,Basin,Region,AnnualMeanTemperature,AnnualLtm,MonthlyLtm,MonthlyMeanTemperaturePercentileRank,AnnualMeanTemperaturePercentileRank,AnnualAnomaly,MonthlyAnomaly,AnnualPercentageOfLtm,MonthlyPercentageOfLtm
1928-01-31,27,mean,1928,Jan,1928,Black,Dry Tropics,22.8,23,27,33.3,29.1,-0.2,0,99.1,100
1928-01-31,27,mean,1928,Jan,1928,Ross,Dry Tropics,23.5,23.7,27.6,13.3,22.6,-0.2,-0.6,99.2,97.8
1928-01-31,26,mean,1928,Jan,1928,Don,Mackay Whitsunday Isaac,22.6,23,27.1,6.7,9.7,-0.4,-1.1,98.3,95.9
1928-01-31,26,mean,1928,Jan,1928,O'Connell,Mackay Whitsunday Isaac,22,22.4,26.8,3.3,16.2,-0.4,-0.8,98.2,97
1928-01-31,25,mean,1928,Jan,1928,Pioneer,Mackay Whitsunday Isaac,21.2,21.7,26.4,0,6.5,-0.5,-1.4,97.7,94.7
1928-01-31,26,mean,1928,Jan,1928,Plane,Mackay Whitsunday Isaac,22.2,22.6,27,0,6.5,-0.4,-1,98.2,96.3
1928-01-31,26,mean,1928,Jan,1928,Proserpine,Mackay Whitsunday Isaac,22.6,23,27.1,3.3,9.7,-0.4,-1.1,98.3,95.9
1928-01-31,25,mean,1928,Jan,1928,Barron,Wet Tropics,21.8,21.6,25.1,16.7,64.7,0.2,-0.1,100.9,99.6
1928-01-31,26,mean,1928,Jan,1928,Daintree,Wet Tropics,22.9,22.9,26.1,13.3,55,0,-0.1,100,99.6
1928-01-31,25,mean,1928,Jan,1928,Herbert,Wet Tropics,21.2,21.2,25.1,23.3,38.8,0,-0.1,100,99.6
1928-01-31,25,mean,1928,Jan,1928,Johnstone,Wet Tropics,21.8,21.8,25.4,6.7,45.3,0,-0.4,100,98.4
1928-01-31,26,mean,1928,Jan,1928,Mossman,Wet Tropics,22.9,22.8,26,16.7,58.2,0.1,0,100.4,100
1928-01-31,26,mean,1928,Jan,1928,Mulgrave,Wet Tropics,23,23,26.3,10,45.3,0,-0.3,100,98.9
1928-01-31,26,mean,1928,Jan,1928,Murray,Wet Tropics,22.6,22.3,26.1,23.3,77.6,0.3,-0.1,101.3,99.6
1928-01-31,26,mean,1928,Jan,1928,Russell,Wet Tropics,22.8,22.9,26.2,10,32.3,-0.1,-0.2,99.6,99.2
1928-01-31,25,mean,1928,Jan,1928,Tully,Wet Tropics,21.7,21.7,25.4,6.7,38.8,0,-0.4,100,98.4
1928-02-29,27,mean,1928,Feb,1928,Burdekin,Burdekin,22,22.4,26.6,50,19.4,-0.4,0.4,98.2,101.5
1928-02-29,28,mean,1928,Feb,1928,Haughton,Burdekin,23,23.4,27.1,66.7,12.9,-0.4,0.9,98.3,103.3
1928-02-29,27,mean,1928,Feb,1928,Black,Dry Tropics,22.8,23,26.4,56.7,29.1,-0.2,0.6,99.1,102.3
1928-02-29,28,mean,1928,Feb,1928,Ross,Dry Tropics,23.5,23.7,27.2,63.3,22.6,-0.2,0.8,99.2,102.9
1928-02-29,27,mean,1928,Feb,1928,Don,Mackay Whitsunday Isaac,22.6,23,26.9,33.3,9.7,-0.4,0.1,98.3,100.4
1928-02-29,27,mean,1928,Feb,1928,O'Connell,Mackay Whitsunday Isaac,22,22.4,26.4,60,16.2,-0.4,0.6,98.2,102.3
1928-02-29,26,mean,1928,Feb,1928,Pioneer,Mackay Whitsunday Isaac,21.2,21.7,25.9,40,6.5,-0.5,0.1,97.7,100.4
1928-02-29,27,mean,1928,Feb,1928,Plane,Mackay Whitsunday Isaac,22.2,22.6,26.6,50,6.5,-0.4,0.4,98.2,101.5
1928-02-29,27,mean,1928,Feb,1928,Proserpine,Mackay Whitsunday Isaac,22.6,23,26.8,36.7,9.7,-0.4,0.2,98.3,100.7
1928-02-29,26,mean,1928,Feb,1928,Barron,Wet Tropics,21.8,21.6,24.8,86.7,64.7,0.2,1.2,100.9,104.8
1928-02-29,27,mean,1928,Feb,1928,Daintree,Wet Tropics,22.9,22.9,25.7,90,55,0,1.3,100,105.1
1928-02-29,26,mean,1928,Feb,1928,Herbert,Wet Tropics,21.2,21.2,24.6,93.3,38.8,0,1.4,100,105.7
1928-02-29,26,mean,1928,Feb,1928,Johnstone,Wet Tropics,21.8,21.8,24.9,83.3,45.3,0,1.1,100,104.4
1928-02-29,27,mean,1928,Feb,1928,Mossman,Wet Tropics,22.9,22.8,25.8,90,58.2,0.1,1.2,100.4,104.7
1928-02-29,27,mean,1928,Feb,1928,Mulgrave,Wet Tropics,23,23,26,83.3,45.3,0,1,100,103.8
1928-02-29,27,mean,1928,Feb,1928,Murray,Wet Tropics,22.6,22.3,25.7,93.3,77.6,0.3,1.3,101.3,105.1
1928-02-29,27,mean,1928,Feb,1928,Russell,Wet Tropics,22.8,22.9,25.8,86.7,32.3,-0.1,1.2,99.6,104.7
1928-02-29,26,mean,1928,Feb,1928,Tully,Wet Tropics,21.7,21.7,25,80,38.8,0,1,100,104
1928-03-31,24,mean,1928,Mar,1928,Burdekin,Burdekin,22,22.4,25.3,0,19.4,-0.4,-1.3,98.2,94.9
1928-03-31,25,mean,1928,Mar,1928,Haughton,Burdekin,23,23.4,25.8,0,12.9,-0.4,-0.8,98.3,96.9
1928-03-31,25,mean,1928,Mar,1928,Black,Dry Tropics,22.8,23,25.5,3.3,29.1,-0.2,-0.5,99.1,98
1928-03-31,25,mean,1928,Mar,1928,Ross,Dry Tropics,23.5,23.7,26.1,0,22.6,-0.2,-1.1,99.2,95.8
1928-03-31,25,mean,1928,Mar,1928,Don,Mackay Whitsunday Isaac,22.6,23,25.6,3.3,9.7,-0.4,-0.6,98.3,97.7
1928-03-31,24,mean,1928,Mar,1928,O'Connell,Mackay Whitsunday Isaac,22,22.4,25.1,0,16.2,-0.4,-1.1,98.2,95.6
1928-03-31,23,mean,1928,Mar,1928,Pioneer,Mackay Whitsunday Isaac,21.2,21.7,24.5,0,6.5,-0.5,-1.5,97.7,93.9
1928-03-31,24,mean,1928,Mar,1928,Plane,Mackay Whitsunday Isaac,22.2,22.6,25.5,0,6.5,-0.4,-1.5,98.2,94.1
1928-03-31,25,mean,1928,Mar,1928,Proserpine,Mackay Whitsunday Isaac,22.6,23,25.6,3.3,9.7,-0.4,-0.6,98.3,97.7
1928-03-31,23,mean,1928,Mar,1928,Barron,Wet Tropics,21.8,21.6,23.5,3.3,64.7,0.2,-0.5,100.9,97.9
1928-03-31,24,mean,1928,Mar,1928,Daintree,Wet Tropics,22.9,22.9,24.6,0,55,0,-0.6,100,97.6
1928-03-31,23,mean,1928,Mar,1928,Herbert,Wet Tropics,21.2,21.2,23.5,3.3,38.8,0,-0.5,100,97.9
1928-03-31,23,mean,1928,Mar,1928,Johnstone,Wet Tropics,21.8,21.8,24,0,45.3,0,-1,100,95.8
1928-03-31,24,mean,1928,Mar,1928,Mossman,Wet Tropics,22.9,22.8,24.6,3.3,58.2,0.1,-0.6,100.4,97.6
1928-03-31,24,mean,1928,Mar,1928,Mulgrave,Wet Tropics,23,23,25,0,45.3,0,-1,100,96
1928-03-31,24,mean,1928,Mar,1928,Murray,Wet Tropics,22.6,22.3,24.6,0,77.6,0.3,-0.6,101.3,97.6
1928-03-31,24,mean,1928,Mar,1928,Russell,Wet Tropics,22.8,22.9,25,0,32.3,-0.1,-1,99.6,96
1928-03-31,24,mean,1928,Mar,1928,Tully,Wet Tropics,21.7,21.7,24,20,38.8,0,0,100,100
1928-04-30,24,mean,1928,Apr,1928,Burdekin,Burdekin,22,22.4,22.5,80,19.4,-0.4,1.5,98.2,106.7
1928-04-30,25,mean,1928,Apr,1928,Haughton,Burdekin,23,23.4,24.1,63.3,12.9,-0.4,0.9,98.3,103.7
1928-04-30,25,mean,1928,Apr,1928,Black,Dry Tropics,22.8,23,23.6,83.3,29.1,-0.2,1.4,99.1,105.9
1928-04-30,25,mean,1928,Apr,1928,Ross,Dry Tropics,23.5,23.7,24.5,53.3,22.6,-0.2,0.5,99.2,102
1928-04-30,24,mean,1928,Apr,1928,Don,Mackay Whitsunday Isaac,22.6,23,23.7,40,9.7,-0.4,0.3,98.3,101.3
1928-04-30,24,mean,1928,Apr,1928,O'Connell,Mackay Whitsunday Isaac,22,22.4,23.1,76.7,16.2,-0.4,0.9,98.2,103.9
1928-04-30,23,mean,1928,Apr,1928,Pioneer,Mackay Whitsunday Isaac,21.2,21.7,22.3,60,6.5,-0.5,0.7,97.7,103.1
1928-04-30,24,mean,1928,Apr,1928,Plane,Mackay Whitsunday Isaac,22.2,22.6,23.4,56.7,6.5,-0.4,0.6,98.2,102.6
1928-04-30,24,mean,1928,Apr,1928,Proserpine,Mackay Whitsunday Isaac,22.6,23,23.7,36.7,9.7,-0.4,0.3,98.3,101.3
1928-04-30,23,mean,1928,Apr,1928,Barron,Wet Tropics,21.8,21.6,22,76.7,64.7,0.2,1,100.9,104.5
1928-04-30,24,mean,1928,Apr,1928,Daintree,Wet Tropics,22.9,22.9,23.3,60,55,0,0.7,100,103
1928-04-30,23,mean,1928,Apr,1928,Herbert,Wet Tropics,21.2,21.2,21.7,83.3,38.8,0,1.3,100,106
1928-04-30,23,mean,1928,Apr,1928,Johnstone,Wet Tropics,21.8,21.8,22.2,70,45.3,0,0.8,100,103.6
1928-04-30,24,mean,1928,Apr,1928,Mossman,Wet Tropics,22.9,22.8,23.2,66.7,58.2,0.1,0.8,100.4,103.4
1928-04-30,25,mean,1928,Apr,1928,Mulgrave,Wet Tropics,23,23,23.4,96.7,45.3,0,1.6,100,106.8
1928-04-30,24,mean,1928,Apr,1928,Murray,Wet Tropics,22.6,22.3,22.9,80,77.6,0.3,1.1,101.3,104.8
1928-04-30,24,mean,1928,Apr,1928,Russell,Wet Tropics,22.8,22.9,23.3,63.3,32.3,-0.1,0.7,99.6,103
1928-04-30,23,mean,1928,Apr,1928,Tully,Wet Tropics,21.7,21.7,22.2,70,38.8,0,0.8,100,103.6
1928-05-31,18,mean,1928,May,1928,Burdekin,Burdekin,22,22.4,19.3,6.7,19.4,-0.4,-1.3,98.2,93.3
1928-05-31,20,mean,1928,May,1928,Haughton,Burdekin,23,23.4,21.4,3.3,12.9,-0.4,-1.4,98.3,93.5
1928-05-31,20,mean,1928,May,1928,Black,Dry Tropics,22.8,23,21,3.3,29.1,-0.2,-1,99.1,95.2
1928-05-31,21,mean,1928,May,1928,Ross,Dry Tropics,23.5,23.7,21.9,6.7,22.6,-0.2,-0.9,99.2,95.9
1928-05-31,19,mean,1928,May,1928,Don,Mackay Whitsunday Isaac,22.6,23,20.9,0,9.7,-0.4,-1.9,98.3,90.9
1928-05-31,18,mean,1928,May,1928,O'Connell,Mackay Whitsunday Isaac,22,22.4,20,0,16.2,-0.4,-2,98.2,90
1928-05-31,18,mean,1928,May,1928,Pioneer,Mackay Whitsunday Isaac,21.2,21.7,19.1,0,6.5,-0.5,-1.1,97.7,94.2
1928-05-31,19,mean,1928,May,1928,Plane,Mackay Whitsunday Isaac,22.2,22.6,20.3,0,6.5,-0.4,-1.3,98.2,93.6
1928-05-31,19,mean,1928,May,1928,Proserpine,Mackay Whitsunday Isaac,22.6,23,20.9,0,9.7,-0.4,-1.9,98.3,90.9
1928-05-31,19,mean,1928,May,1928,Barron,Wet Tropics,21.8,21.6,19.8,0,64.7,0.2,-0.8,100.9,96
1928-05-31,21,mean,1928,May,1928,Daintree,Wet Tropics,22.9,22.9,21.3,6.7,55,0,-0.3,100,98.6
1928-05-31,18,mean,1928,May,1928,Herbert,Wet Tropics,21.2,21.2,19.2,3.3,38.8,0,-1.2,100,93.8
1928-05-31,19,mean,1928,May,1928,Johnstone,Wet Tropics,21.8,21.8,20.1,0,45.3,0,-1.1,100,94.5
1928-05-31,21,mean,1928,May,1928,Mossman,Wet Tropics,22.9,22.8,21.3,6.7,58.2,0.1,-0.3,100.4,98.6
1928-05-31,21,mean,1928,May,1928,Mulgrave,Wet Tropics,23,23,21.4,6.7,45.3,0,-0.4,100,98.1
1928-05-31,20,mean,1928,May,1928,Murray,Wet Tropics,22.6,22.3,20.5,6.7,77.6,0.3,-0.5,101.3,97.6
1928-05-31,20,mean,1928,May,1928,Russell,Wet Tropics,22.8,22.9,21.2,0,32.3,-0.1,-1.2,99.6,94.3
1928-05-31,19,mean,1928,May,1928,Tully,Wet Tropics,21.7,21.7,19.9,6.7,38.8,0,-0.9,100,95.5
1928-06-30,16,mean,1928,Jun,1928,Burdekin,Burdekin,22,22.4,16.6,20,19.4,-0.4,-0.6,98.2,96.4
1928-06-30,18,mean,1928,Jun,1928,Haughton,Burdekin,23,23.4,19.1,6.7,12.9,-0.4,-1.1,98.3,94.2
1928-06-30,18,mean,1928,Jun,1928,Black,Dry Tropics,22.8,23,18.9,3.3,29.1,-0.2,-0.9,99.1,95.2
1928-06-30,19,mean,1928,Jun,1928,Ross,Dry Tropics,23.5,23.7,19.6,10,22.6,-0.2,-0.6,99.2,96.9
1928-06-30,18,mean,1928,Jun,1928,Don,Mackay Whitsunday Isaac,22.6,23,18.5,13.3,9.7,-0.4,-0.5,98.3,97.3
1928-06-30,17,mean,1928,Jun,1928,O'Connell,Mackay Whitsunday Isaac,22,22.4,17.9,10,16.2,-0.4,-0.9,98.2,95
1928-06-30,16,mean,1928,Jun,1928,Pioneer,Mackay Whitsunday Isaac,21.2,21.7,16.9,6.7,6.5,-0.5,-0.9,97.7,94.7
1928-06-30,17,mean,1928,Jun,1928,Plane,Mackay Whitsunday Isaac,22.2,22.6,18.1,3.3,6.5,-0.4,-1.1,98.2,93.9
1928-06-30,18,mean,1928,Jun,1928,Proserpine,Mackay Whitsunday Isaac,22.6,23,18.8,10,9.7,-0.4,-0.8,98.3,95.7
1928-06-30,18,mean,1928,Jun,1928,Barron,Wet Tropics,21.8,21.6,18.5,6.7,64.7,0.2,-0.5,100.9,97.3
1928-06-30,19,mean,1928,Jun,1928,Daintree,Wet Tropics,22.9,22.9,19.7,0,55,0,-0.7,100,96.4
1928-06-30,16,mean,1928,Jun,1928,Herbert,Wet Tropics,21.2,21.2,17.3,0,38.8,0,-1.3,100,92.5
1928-06-30,17,mean,1928,Jun,1928,Johnstone,Wet Tropics,21.8,21.8,18.3,0,45.3,0,-1.3,100,92.9
1928-06-30,19,mean,1928,Jun,1928,Mossman,Wet Tropics,22.9,22.8,19.8,0,58.2,0.1,-0.8,100.4,96
1928-06-30,19,mean,1928,Jun,1928,Mulgrave,Wet Tropics,23,23,19.8,0,45.3,0,-0.8,100,96
1928-06-30,18,mean,1928,Jun,1928,Murray,Wet Tropics,22.6,22.3,18.7,10,77.6,0.3,-0.7,101.3,96.3
1928-06-30,19,mean,1928,Jun,1928,Russell,Wet Tropics,22.8,22.9,19.7,3.3,32.3,-0.1,-0.7,99.6,96.4
1928-06-30,17,mean,1928,Jun,1928,Tully,Wet Tropics,21.7,21.7,18.1,0,38.8,0,-1.1,100,93.9
1928-07-31,16,mean,1928,Jul,1929,Burdekin,Burdekin,22.5,22.4,15.5,43.3,48.5,0.1,0.5,100.4,103.2
1928-07-31,18,mean,1928,Jul,1929,Haughton,Burdekin,23.4,23.4,18,36.7,42,0,0,100,100
1928-07-31,18,mean,1928,Jul,1929,Black,Dry Tropics,23.1,23,17.8,40,58.2,0.1,0.2,100.4,101.1
1928-07-31,19,mean,1928,Jul,1929,Ross,Dry Tropics,23.8,23.7,18.6,50,45.3,0.1,0.4,100.4,102.2
1928-07-31,17,mean,1928,Jul,1929,Don,Mackay Whitsunday Isaac,23,23,17.4,23.3,38.8,0,-0.4,100,97.7
1928-07-31,16,mean,1928,Jul,1929,O'Connell,Mackay Whitsunday Isaac,22.3,22.4,16.6,16.7,32.3,-0.1,-0.6,99.6,96.4
1928-07-31,16,mean,1928,Jul,1929,Pioneer,Mackay Whitsunday Isaac,21.9,21.7,15.7,46.7,67.9,0.2,0.3,100.9,101.9
1928-07-31,17,mean,1928,Jul,1929,Plane,Mackay Whitsunday Isaac,22.7,22.6,17.1,30,42,0.1,-0.1,100.4,99.4
1928-07-31,17,mean,1928,Jul,1929,Proserpine,Mackay Whitsunday Isaac,23.2,23,17.6,16.7,58.2,0.2,-0.6,100.9,96.6
1928-07-31,18,mean,1928,Jul,1929,Barron,Wet Tropics,21.8,21.6,17.3,50,64.7,0.2,0.7,100.9,104
1928-07-31,19,mean,1928,Jul,1929,Daintree,Wet Tropics,23,22.9,18.8,36.7,67.9,0.1,0.2,100.4,101.1
1928-07-31,17,mean,1928,Jul,1929,Herbert,Wet Tropics,21.4,21.2,16.2,56.7,67.9,0.2,0.8,100.9,104.9
1928-07-31,18,mean,1928,Jul,1929,Johnstone,Wet Tropics,21.9,21.8,17.3,50,67.9,0.1,0.7,100.5,104
1928-07-31,19,mean,1928,Jul,1929,Mossman,Wet Tropics,22.9,22.8,18.9,33.3,58.2,0.1,0.1,100.4,100.5
1928-07-31,19,mean,1928,Jul,1929,Mulgrave,Wet Tropics,23.1,23,18.9,33.3,64.7,0.1,0.1,100.4,100.5
1928-07-31,18,mean,1928,Jul,1929,Murray,Wet Tropics,22.4,22.3,17.5,46.7,58.2,0.1,0.5,100.4,102.9
1928-07-31,19,mean,1928,Jul,1929,Russell,Wet Tropics,23,22.9,18.8,40,61.5,0.1,0.2,100.4,101.1
1928-07-31,17,mean,1928,Jul,1929,Tully,Wet Tropics,21.7,21.7,17,30,38.8,0,0,100,100
1928-08-31,18,mean,1928,Aug,1929,Burdekin,Burdekin,22.5,22.4,17.2,70,48.5,0.1,0.8,100.4,104.7
1928-08-31,19,mean,1928,Aug,1929,Haughton,Burdekin,23.4,23.4,19,30,42,0,0,100,100
1928-08-31,19,mean,1928,Aug,1929,Black,Dry Tropics,23.1,23,18.6,46.7,58.2,0.1,0.4,100.4,102.2
1928-08-31,20,mean,1928,Aug,1929,Ross,Dry Tropics,23.8,23.7,19.5,53.3,45.3,0.1,0.5,100.4,102.6
1928-08-31,19,mean,1928,Aug,1929,Don,Mackay Whitsunday Isaac,23,23,18.5,50,38.8,0,0.5,100,102.7
1928-08-31,18,mean,1928,Aug,1929,O'Connell,Mackay Whitsunday Isaac,22.3,22.4,17.5,50,32.3,-0.1,0.5,99.6,102.9
1928-08-31,18,mean,1928,Aug,1929,Pioneer,Mackay Whitsunday Isaac,21.9,21.7,16.6,86.7,67.9,0.2,1.4,100.9,108.4
1928-08-31,19,mean,1928,Aug,1929,Plane,Mackay Whitsunday Isaac,22.7,22.6,17.8,83.3,42,0.1,1.2,100.4,106.7
1928-08-31,19,mean,1928,Aug,1929,Proserpine,Mackay Whitsunday Isaac,23.2,23,18.5,50,58.2,0.2,0.5,100.9,102.7
1928-08-31,19,mean,1928,Aug,1929,Barron,Wet Tropics,21.8,21.6,18,70,64.7,0.2,1,100.9,105.6
1928-08-31,20,mean,1928,Aug,1929,Daintree,Wet Tropics,23,22.9,19.4,50,67.9,0.1,0.6,100.4,103.1
1928-08-31,18,mean,1928,Aug,1929,Herbert,Wet Tropics,21.4,21.2,17.1,66.7,67.9,0.2,0.9,100.9,105.3
1928-08-31,19,mean,1928,Aug,1929,Johnstone,Wet Tropics,21.9,21.8,18.1,66.7,67.9,0.1,0.9,100.5,105
1928-08-31,20,mean,1928,Aug,1929,Mossman,Wet Tropics,22.9,22.8,19.5,50,58.2,0.1,0.5,100.4,102.6
1928-08-31,20,mean,1928,Aug,1929,Mulgrave,Wet Tropics,23.1,23,19.5,50,64.7,0.1,0.5,100.4,102.6
1928-08-31,19,mean,1928,Aug,1929,Murray,Wet Tropics,22.4,22.3,18.3,56.7,58.2,0.1,0.7,100.4,103.8
1928-08-31,20,mean,1928,Aug,1929,Russell,Wet Tropics,23,22.9,19.4,53.3,61.5,0.1,0.6,100.4,103.1
1928-08-31,18,mean,1928,Aug,1929,Tully,Wet Tropics,21.7,21.7,17.7,40,38.8,0,0.3,100,101.7
1928-09-30,22,mean,1928,Sep,1929,Burdekin,Burdekin,22.5,22.4,20.5,90,48.5,0.1,1.5,100.4,107.3
1928-09-30,23,mean,1928,Sep,1929,Haughton,Burdekin,23.4,23.4,21.5,86.7,42,0,1.5,100,107
1928-09-30,22,mean,1928,Sep,1929,Black,Dry Tropics,23.1,23,21,70,58.2,0.1,1,100.4,104.8
1928-09-30,23,mean,1928,Sep,1929,Ross,Dry Tropics,23.8,23.7,21.9,76.7,45.3,0.1,1.1,100.4,105
1928-09-30,22,mean,1928,Sep,1929,Don,Mackay Whitsunday Isaac,23,23,20.9,76.7,38.8,0,1.1,100,105.3
1928-09-30,21,mean,1928,Sep,1929,O'Connell,Mackay Whitsunday Isaac,22.3,22.4,20.5,56.7,32.3,-0.1,0.5,99.6,102.4
1928-09-30,21,mean,1928,Sep,1929,Pioneer,Mackay Whitsunday Isaac,21.9,21.7,19.9,76.7,67.9,0.2,1.1,100.9,105.5
1928-09-30,22,mean,1928,Sep,1929,Plane,Mackay Whitsunday Isaac,22.7,22.6,20.8,80,42,0.1,1.2,100.4,105.8
1928-09-30,22,mean,1928,Sep,1929,Proserpine,Mackay Whitsunday Isaac,23.2,23,21.1,70,58.2,0.2,0.9,100.9,104.3
1928-09-30,21,mean,1928,Sep,1929,Barron,Wet Tropics,21.8,21.6,19.9,70,64.7,0.2,1.1,100.9,105.5
1928-09-30,22,mean,1928,Sep,1929,Daintree,Wet Tropics,23,22.9,21.4,53.3,67.9,0.1,0.6,100.4,102.8
1928-09-30,21,mean,1928,Sep,1929,Herbert,Wet Tropics,21.4,21.2,19.5,83.3,67.9,0.2,1.5,100.9,107.7
1928-09-30,21,mean,1928,Sep,1929,Johnstone,Wet Tropics,21.9,21.8,19.9,70,67.9,0.1,1.1,100.5,105.5
1928-09-30,22,mean,1928,Sep,1929,Mossman,Wet Tropics,22.9,22.8,21.3,60,58.2,0.1,0.7,100.4,103.3
1928-09-30,22,mean,1928,Sep,1929,Mulgrave,Wet Tropics,23.1,23,21.3,56.7,64.7,0.1,0.7,100.4,103.3
1928-09-30,22,mean,1928,Sep,1929,Murray,Wet Tropics,22.4,22.3,20.4,90,58.2,0.1,1.6,100.4,107.8
1928-09-30,22,mean,1928,Sep,1929,Russell,Wet Tropics,23,22.9,21.2,63.3,61.5,0.1,0.8,100.4,103.8
1928-09-30,21,mean,1928,Sep,1929,Tully,Wet Tropics,21.7,21.7,19.9,70,38.8,0,1.1,100,105.5
1928-10-31,26,mean,1928,Oct,1929,Burdekin,Burdekin,22.5,22.4,23.8,96.7,48.5,0.1,2.2,100.4,109.2
1928-10-31,26,mean,1928,Oct,1929,Haughton,Burdekin,23.4,23.4,24.1,93.3,42,0,1.9,100,107.9
1928-10-31,25,mean,1928,Oct,1929,Black,Dry Tropics,23.1,23,23.6,86.7,58.2,0.1,1.4,100.4,105.9
1928-10-31,26,mean,1928,Oct,1929,Ross,Dry Tropics,23.8,23.7,24.5,90,45.3,0.1,1.5,100.4,106.1
1928-10-31,25,mean,1928,Oct,1929,Don,Mackay Whitsunday Isaac,23,23,23.9,86.7,38.8,0,1.1,100,104.6
1928-10-31,25,mean,1928,Oct,1929,O'Connell,Mackay Whitsunday Isaac,22.3,22.4,23.4,96.7,32.3,-0.1,1.6,99.6,106.8
1928-10-31,25,mean,1928,Oct,1929,Pioneer,Mackay Whitsunday Isaac,21.9,21.7,22.7,100,67.9,0.2,2.3,100.9,110.1
1928-10-31,25,mean,1928,Oct,1929,Plane,Mackay Whitsunday Isaac,22.7,22.6,23.4,93.3,42,0.1,1.6,100.4,106.8
1928-10-31,25,mean,1928,Oct,1929,Proserpine,Mackay Whitsunday Isaac,23.2,23,23.9,86.7,58.2,0.2,1.1,100.9,104.6
1928-10-31,24,mean,1928,Oct,1929,Barron,Wet Tropics,21.8,21.6,22.3,96.7,64.7,0.2,1.7,100.9,107.6
1928-10-31,25,mean,1928,Oct,1929,Daintree,Wet Tropics,23,22.9,23.3,93.3,67.9,0.1,1.7,100.4,107.3
1928-10-31,24,mean,1928,Oct,1929,Herbert,Wet Tropics,21.4,21.2,22.1,96.7,67.9,0.2,1.9,100.9,108.6
1928-10-31,24,mean,1928,Oct,1929,Johnstone,Wet Tropics,21.9,21.8,22.2,96.7,67.9,0.1,1.8,100.5,108.1
1928-10-31,25,mean,1928,Oct,1929,Mossman,Wet Tropics,22.9,22.8,23.4,93.3,58.2,0.1,1.6,100.4,106.8
1928-10-31,25,mean,1928,Oct,1929,Mulgrave,Wet Tropics,23.1,23,23.4,96.7,64.7,0.1,1.6,100.4,106.8
1928-10-31,24,mean,1928,Oct,1929,Murray,Wet Tropics,22.4,22.3,22.8,90,58.2,0.1,1.2,100.4,105.3
1928-10-31,25,mean,1928,Oct,1929,Russell,Wet Tropics,23,22.9,23.2,100,61.5,0.1,1.8,100.4,107.8
1928-10-31,24,mean,1928,Oct,1929,Tully,Wet Tropics,21.7,21.7,22.3,96.7,38.8,0,1.7,100,107.6
1928-11-30,26,mean,1928,Nov,1929,Burdekin,Burdekin,22.5,22.4,26.1,16.7,48.5,0.1,-0.1,100.4,99.6
1928-11-30,26,mean,1928,Nov,1929,Haughton,Burdekin,23.4,23.4,26,26.7,42,0,0,100,100
1928-11-30,25,mean,1928,Nov,1929,Black,Dry Tropics,23.1,23,25.4,13.3,58.2,0.1,-0.4,100.4,98.4
1928-11-30,26,mean,1928,Nov,1929,Ross,Dry Tropics,23.8,23.7,26.1,20,45.3,0.1,-0.1,100.4,99.6
1928-11-30,26,mean,1928,Nov,1929,Don,Mackay Whitsunday Isaac,23,23,25.7,33.3,38.8,0,0.3,100,101.2
1928-11-30,25,mean,1928,Nov,1929,O'Connell,Mackay Whitsunday Isaac,22.3,22.4,25.1,16.7,32.3,-0.1,-0.1,99.6,99.6
1928-11-30,25,mean,1928,Nov,1929,Pioneer,Mackay Whitsunday Isaac,21.9,21.7,24.6,43.3,67.9,0.2,0.4,100.9,101.6
1928-11-30,25,mean,1928,Nov,1929,Plane,Mackay Whitsunday Isaac,22.7,22.6,25.2,10,42,0.1,-0.2,100.4,99.2
1928-11-30,26,mean,1928,Nov,1929,Proserpine,Mackay Whitsunday Isaac,23.2,23,25.7,33.3,58.2,0.2,0.3,100.9,101.2
1928-11-30,24,mean,1928,Nov,1929,Barron,Wet Tropics,21.8,21.6,23.7,33.3,64.7,0.2,0.3,100.9,101.3
1928-11-30,25,mean,1928,Nov,1929,Daintree,Wet Tropics,23,22.9,24.7,36.7,67.9,0.1,0.3,100.4,101.2
1928-11-30,24,mean,1928,Nov,1929,Herbert,Wet Tropics,21.4,21.2,23.8,36.7,67.9,0.2,0.2,100.9,100.8
1928-11-30,24,mean,1928,Nov,1929,Johnstone,Wet Tropics,21.9,21.8,23.7,33.3,67.9,0.1,0.3,100.5,101.3
1928-11-30,25,mean,1928,Nov,1929,Mossman,Wet Tropics,22.9,22.8,24.7,36.7,58.2,0.1,0.3,100.4,101.2
1928-11-30,25,mean,1928,Nov,1929,Mulgrave,Wet Tropics,23.1,23,24.7,33.3,64.7,0.1,0.3,100.4,101.2
1928-11-30,25,mean,1928,Nov,1929,Murray,Wet Tropics,22.4,22.3,24.4,56.7,58.2,0.1,0.6,100.4,102.5
1928-11-30,25,mean,1928,Nov,1929,Russell,Wet Tropics,23,22.9,24.6,40,61.5,0.1,0.4,100.4,101.6
1928-11-30,24,mean,1928,Nov,1929,Tully,Wet Tropics,21.7,21.7,23.8,30,38.8,0,0.2,100,100.8
1928-12-31,27,mean,1928,Dec,1929,Burdekin,Burdekin,22.5,22.4,27.4,16.7,48.5,0.1,-0.4,100.4,98.5
1928-12-31,27,mean,1928,Dec,1929,Haughton,Burdekin,23.4,23.4,27.4,6.7,42,0,-0.4,100,98.5
